Time,accX,accY,accZ,DT,Hour
1573584653319.0,-0.9675353999999999,1.1976213,9.935071,2019-11-12 12:50:53.319000-06:00,2019-11-12 12:00
1573584653369.0,-0.68301487,1.580066,9.910882,2019-11-12 12:50:53.369000-06:00,2019-11-12 12:00
1573584653419.0,-0.31523648,1.7571515,9.926986999999999,2019-11-12 12:50:53.419000-06:00,2019-11-12 12:00
1573584653469.0,-0.19312961,1.9831363000000002,9.6956215,2019-11-12 12:50:53.469000-06:00,2019-11-12 12:00
1573584653519.0,-0.30762365,2.2031329,9.551953,2019-11-12 12:50:53.519000-06:00,2019-11-12 12:00
1573584653568.0,-0.24541974,1.7207428,9.454628,2019-11-12 12:50:53.568000-06:00,2019-11-12 12:00
1573584653618.0,-0.19624336,1.7601261000000001,9.491364,2019-11-12 12:50:53.618000-06:00,2019-11-12 12:00
1573584653668.0,-0.27779874,2.0068536,9.490407000000001,2019-11-12 12:50:53.668000-06:00,2019-11-12 12:00
1573584653718.0,-0.2029224,1.9295741000000002,9.589103,2019-11-12 12:50:53.718000-06:00,2019-11-12 12:00
1573584653768.0,0.14089487,1.8327179,9.577676,2019-11-12 12:50:53.768000-06:00,2019-11-12 12:00
1573584653818.0,0.16370821,2.1808426,9.4573145,2019-11-12 12:50:53.818000-06:00,2019-11-12 12:00
1573584653868.0,-0.11029367,2.19829,9.473965,2019-11-12 12:50:53.868000-06:00,2019-11-12 12:00
1573584653918.0,-0.12934837,2.0128049999999997,9.482605,2019-11-12 12:50:53.918000-06:00,2019-11-12 12:00
1573584653968.0,0.020895995,2.0926418,9.695839,2019-11-12 12:50:53.968000-06:00,2019-11-12 12:00
1573584654018.0,0.051788673,1.9956158,9.765295,2019-11-12 12:50:54.018000-06:00,2019-11-12 12:00
1573584654068.0,0.20994265,1.9090275,9.770722,2019-11-12 12:50:54.068000-06:00,2019-11-12 12:00
1573584654118.0,0.30339104,1.9215256,9.857756,2019-11-12 12:50:54.118000-06:00,2019-11-12 12:00
1573584654168.0,0.39379728,1.9663515,9.856916,2019-11-12 12:50:54.168000-06:00,2019-11-12 12:00
1573584654219.0,0.35328123,1.9689751,9.752175,2019-11-12 12:50:54.219000-06:00,2019-11-12 12:00
1573584654269.0,0.37186790000000003,2.106599,9.564722999999999,2019-11-12 12:50:54.269000-06:00,2019-11-12 12:00
1573584654319.0,0.38844037,2.203705,9.432215,2019-11-12 12:50:54.319000-06:00,2019-11-12 12:00
1573584654369.0,0.54356277,2.2916806,9.427837,2019-11-12 12:50:54.369000-06:00,2019-11-12 12:00
1573584654419.0,0.6579067,2.3581342999999997,9.551903999999999,2019-11-12 12:50:54.419000-06:00,2019-11-12 12:00
1573584654469.0,0.66536945,2.3109915,9.50499,2019-11-12 12:50:54.469000-06:00,2019-11-12 12:00
1573584654519.0,0.41878068,2.2484797999999997,9.380107,2019-11-12 12:50:54.519000-06:00,2019-11-12 12:00
1573584654569.0,0.26204166,2.2113976,9.367067,2019-11-12 12:50:54.569000-06:00,2019-11-12 12:00
1573584654619.0,0.11030522,2.0492208,9.373809,2019-11-12 12:50:54.619000-06:00,2019-11-12 12:00
1573584654669.0,0.21982957,1.9262037,9.582514,2019-11-12 12:50:54.669000-06:00,2019-11-12 12:00
1573584654719.0,0.38037294,1.9882745,9.642234,2019-11-12 12:50:54.719000-06:00,2019-11-12 12:00
1573584654769.0,0.34802848,2.0691476000000004,9.576588000000001,2019-11-12 12:50:54.769000-06:00,2019-11-12 12:00
1573584654819.0,0.40268564,2.1233652000000003,9.510233,2019-11-12 12:50:54.819000-06:00,2019-11-12 12:00
1573584654868.0,0.4813964,2.1097882,9.522160000000001,2019-11-12 12:50:54.868000-06:00,2019-11-12 12:00
1573584654918.0,0.6385155,2.0884447,9.593829,2019-11-12 12:50:54.918000-06:00,2019-11-12 12:00
1573584654968.0,0.58758867,2.0095394,9.543097,2019-11-12 12:50:54.968000-06:00,2019-11-12 12:00
1573584655018.0,0.63636345,1.8919105999999999,9.574772,2019-11-12 12:50:55.018000-06:00,2019-11-12 12:00
1573584655068.0,0.97301465,2.0249526999999996,9.666794,2019-11-12 12:50:55.068000-06:00,2019-11-12 12:00
1573584655118.0,1.0811306,2.112149,9.577162,2019-11-12 12:50:55.118000-06:00,2019-11-12 12:00
1573584655168.0,0.8580274,2.0748234,9.371825,2019-11-12 12:50:55.168000-06:00,2019-11-12 12:00
1573584655218.0,0.8776982,2.1783516,9.315553,2019-11-12 12:50:55.218000-06:00,2019-11-12 12:00
1573584655268.0,1.1937293,1.9371269,9.036628,2019-11-12 12:50:55.268000-06:00,2019-11-12 12:00
1573584655318.0,1.235943,1.95927,8.82882,2019-11-12 12:50:55.318000-06:00,2019-11-12 12:00
1573584655368.0,1.3643266,1.835011,8.529125,2019-11-12 12:50:55.368000-06:00,2019-11-12 12:00
1573584655418.0,1.7140638,1.6187584,8.376673,2019-11-12 12:50:55.418000-06:00,2019-11-12 12:00
1573584655468.0,2.0171022,1.3842636000000001,8.444587,2019-11-12 12:50:55.468000-06:00,2019-11-12 12:00
1573584655519.0,1.6985377000000002,1.1611946000000002,8.184656,2019-11-12 12:50:55.519000-06:00,2019-11-12 12:00
1573584655569.0,1.2358694,0.0318622,8.141538,2019-11-12 12:50:55.569000-06:00,2019-11-12 12:00
1573584655619.0,0.2866482,-1.0377269,8.328066,2019-11-12 12:50:55.619000-06:00,2019-11-12 12:00
1573584655669.0,-0.35858682,-3.3644394999999996,7.9112729999999996,2019-11-12 12:50:55.669000-06:00,2019-11-12 12:00
1573584655719.0,-0.6119411,-5.946174,8.196986,2019-11-12 12:50:55.719000-06:00,2019-11-12 12:00
1573584655769.0,-1.1929533,-7.708516,8.624996000000001,2019-11-12 12:50:55.769000-06:00,2019-11-12 12:00
1573584655819.0,-1.5714271,-8.364122,8.87766,2019-11-12 12:50:55.819000-06:00,2019-11-12 12:00
1573584655869.0,-1.4204369,-8.238296,9.105208,2019-11-12 12:50:55.869000-06:00,2019-11-12 12:00
1573584655919.0,-0.40601936,-8.071625,9.239272,2019-11-12 12:50:55.919000-06:00,2019-11-12 12:00
1573584655969.0,0.6229733000000001,-7.365715,8.475451,2019-11-12 12:50:55.969000-06:00,2019-11-12 12:00
1573584656019.0,0.8569062,-7.0368204,7.523896000000001,2019-11-12 12:50:56.019000-06:00,2019-11-12 12:00
1573584656069.0,1.1432704,-6.968934,7.4914412,2019-11-12 12:50:56.069000-06:00,2019-11-12 12:00
1573584656118.0,1.6198206,-7.1544479999999995,7.003095599999999,2019-11-12 12:50:56.118000-06:00,2019-11-12 12:00
1573584656168.0,1.9500023000000002,-7.101106,7.021459599999999,2019-11-12 12:50:56.168000-06:00,2019-11-12 12:00
1573584656218.0,2.0116631999999997,-6.752185300000001,7.131098700000001,2019-11-12 12:50:56.218000-06:00,2019-11-12 12:00
1573584656268.0,1.8579723000000001,-6.834581,6.8046007,2019-11-12 12:50:56.268000-06:00,2019-11-12 12:00
1573584656318.0,1.5497216999999999,-6.749772999999999,6.8720174,2019-11-12 12:50:56.318000-06:00,2019-11-12 12:00
1573584656368.0,1.4185671,-6.553591,6.820728999999999,2019-11-12 12:50:56.368000-06:00,2019-11-12 12:00
1573584656418.0,1.3541348999999998,-6.712125299999999,6.796496,2019-11-12 12:50:56.418000-06:00,2019-11-12 12:00
1573584656468.0,1.4458512,-7.086652000000001,6.972295,2019-11-12 12:50:56.468000-06:00,2019-11-12 12:00
1573584656518.0,1.4866235,-7.153867,6.8640947,2019-11-12 12:50:56.518000-06:00,2019-11-12 12:00
1573584656568.0,1.2686286,-7.2091784,6.781427000000001,2019-11-12 12:50:56.568000-06:00,2019-11-12 12:00
1573584656618.0,0.9477184000000001,-7.178686,6.709395,2019-11-12 12:50:56.618000-06:00,2019-11-12 12:00
1573584656668.0,0.88613355,-7.151987599999999,6.629786500000001,2019-11-12 12:50:56.668000-06:00,2019-11-12 12:00
1573584656719.0,0.6779063,-6.956791,6.4937705999999995,2019-11-12 12:50:56.719000-06:00,2019-11-12 12:00
1573584656769.0,0.24579406,-5.946496,5.825012999999999,2019-11-12 12:50:56.769000-06:00,2019-11-12 12:00
1573584656819.0,-0.4505483,-3.8317370000000004,4.6290803,2019-11-12 12:50:56.819000-06:00,2019-11-12 12:00
1573584656869.0,0.09548843,-3.6540375,3.721014,2019-11-12 12:50:56.869000-06:00,2019-11-12 12:00
1573584656919.0,1.9988256999999998,-4.56522,3.2952824,2019-11-12 12:50:56.919000-06:00,2019-11-12 12:00
1573584656969.0,4.1864843,-3.0208057999999998,2.5545106,2019-11-12 12:50:56.969000-06:00,2019-11-12 12:00
1573584657019.0,7.568224000000001,-0.8291139999999999,1.5815647,2019-11-12 12:50:57.019000-06:00,2019-11-12 12:00
1573584657069.0,15.295259,-1.0112786,1.6968,2019-11-12 12:50:57.069000-06:00,2019-11-12 12:00
1573584657119.0,21.690504,-4.4055047,4.0309143,2019-11-12 12:50:57.119000-06:00,2019-11-12 12:00
1573584657169.0,14.541659,-3.0535421,2.4224862999999996,2019-11-12 12:50:57.169000-06:00,2019-11-12 12:00
1573584657219.0,10.790567,0.40347993,2.6679215,2019-11-12 12:50:57.219000-06:00,2019-11-12 12:00
1573584657269.0,10.023075,0.34868574,2.4824069,2019-11-12 12:50:57.269000-06:00,2019-11-12 12:00
1573584657319.0,9.982704,-2.3471627,1.6726664,2019-11-12 12:50:57.319000-06:00,2019-11-12 12:00
1573584657369.0,8.452832,-3.3796557999999997,1.722591,2019-11-12 12:50:57.369000-06:00,2019-11-12 12:00
1573584657418.0,7.854820699999999,-3.1630304,2.3451536,2019-11-12 12:50:57.418000-06:00,2019-11-12 12:00
1573584657468.0,8.510631,-2.2901754,3.178938,2019-11-12 12:50:57.468000-06:00,2019-11-12 12:00
1573584657518.0,9.739431,-1.7461221000000002,3.6092622000000003,2019-11-12 12:50:57.518000-06:00,2019-11-12 12:00
1573584657568.0,9.962814,-0.94112355,4.034404299999999,2019-11-12 12:50:57.568000-06:00,2019-11-12 12:00
1573584657618.0,9.538322,-0.20157063,3.6936002,2019-11-12 12:50:57.618000-06:00,2019-11-12 12:00
1573584657668.0,9.0465765,-0.24259481,3.2793918,2019-11-12 12:50:57.668000-06:00,2019-11-12 12:00
1573584657718.0,8.480576,-1.0834851,2.7026892000000005,2019-11-12 12:50:57.718000-06:00,2019-11-12 12:00
1573584657769.0,8.474842,-1.2879928,2.4837549,2019-11-12 12:50:57.769000-06:00,2019-11-12 12:00
1573584657818.0,9.313533,-1.2329242,2.521316,2019-11-12 12:50:57.818000-06:00,2019-11-12 12:00
1573584657868.0,10.229335,-0.70713127,2.6884875,2019-11-12 12:50:57.868000-06:00,2019-11-12 12:00
1573584657918.0,9.754856,-0.40521115,2.6686947,2019-11-12 12:50:57.918000-06:00,2019-11-12 12:00
1573584657968.0,9.193414,-2.2361207000000003,3.6737177000000005,2019-11-12 12:50:57.968000-06:00,2019-11-12 12:00
1573584658018.0,11.080803999999999,-4.204008,4.806943,2019-11-12 12:50:58.018000-06:00,2019-11-12 12:00
1573584658068.0,12.809277999999999,-5.838833,4.978818,2019-11-12 12:50:58.068000-06:00,2019-11-12 12:00
1573584658118.0,11.922856,-4.564618,5.080544000000001,2019-11-12 12:50:58.118000-06:00,2019-11-12 12:00
1573584658168.0,9.636358999999999,-2.0981544999999997,4.52341,2019-11-12 12:50:58.168000-06:00,2019-11-12 12:00
1573584658218.0,6.585332000000001,-0.24525535,4.056846,2019-11-12 12:50:58.218000-06:00,2019-11-12 12:00
1573584658268.0,5.171459,0.6894719,4.504367,2019-11-12 12:50:58.268000-06:00,2019-11-12 12:00
1573584658318.0,4.6429860000000005,1.4814508,5.1944513,2019-11-12 12:50:58.318000-06:00,2019-11-12 12:00
1573584658368.0,3.9253760000000004,1.117889,5.8026423,2019-11-12 12:50:58.368000-06:00,2019-11-12 12:00
1573584658419.0,3.4896634,1.5353925,6.7367077,2019-11-12 12:50:58.419000-06:00,2019-11-12 12:00
1573584658469.0,3.4656928,1.9159666000000002,7.81177,2019-11-12 12:50:58.469000-06:00,2019-11-12 12:00
1573584658519.0,3.4488269999999996,1.2069458,8.560051,2019-11-12 12:50:58.519000-06:00,2019-11-12 12:00
1573584658569.0,2.8590841,1.0360879,9.145367,2019-11-12 12:50:58.569000-06:00,2019-11-12 12:00
1573584658619.0,2.3457065,0.70635927,9.3347,2019-11-12 12:50:58.619000-06:00,2019-11-12 12:00
1573584658840.0,2.33765,-1.2364033,8.517236,2019-11-12 12:50:58.840000-06:00,2019-11-12 12:00
1573584658860.0,2.617921,-2.601826,8.3208065,2019-11-12 12:50:58.860000-06:00,2019-11-12 12:00
1573584658880.0,2.7975817000000003,-3.9217348,8.064491,2019-11-12 12:50:58.880000-06:00,2019-11-12 12:00
1573584658900.0,2.8694463,-5.045214,7.95909,2019-11-12 12:50:58.900000-06:00,2019-11-12 12:00
1573584658920.0,2.8574688,-5.7710443,7.8177557,2019-11-12 12:50:58.920000-06:00,2019-11-12 12:00
1573584658941.0,2.728113,-5.8285356,7.494366599999999,2019-11-12 12:50:58.941000-06:00,2019-11-12 12:00
1573584658961.0,2.562825,-6.5447836,6.900288000000001,2019-11-12 12:50:58.961000-06:00,2019-11-12 12:00
1573584658981.0,2.3496273,-7.9245796,6.5505486,2019-11-12 12:50:58.981000-06:00,2019-11-12 12:00
1573584659001.0,2.1268477000000003,-8.710296000000001,6.490661599999999,2019-11-12 12:50:59.001000-06:00,2019-11-12 12:00
1573584659021.0,1.9280233,-8.58094,6.4714975,2019-11-12 12:50:59.021000-06:00,2019-11-12 12:00
1573584659041.0,1.8010628,-8.386907,6.464311,2019-11-12 12:50:59.041000-06:00,2019-11-12 12:00
1573584659062.0,1.7196167000000002,-8.190477,6.5553393,2019-11-12 12:50:59.062000-06:00,2019-11-12 12:00
1573584659082.0,1.5902606000000001,-7.438297,6.675112700000001,2019-11-12 12:50:59.082000-06:00,2019-11-12 12:00
1573584659102.0,1.506419,-6.726839999999999,6.790096000000001,2019-11-12 12:50:59.102000-06:00,2019-11-12 12:00
1573584659122.0,1.561515,-6.7531905,6.7206273,2019-11-12 12:50:59.122000-06:00,2019-11-12 12:00
1573584659142.0,1.5998427,-7.086162,6.605644,2019-11-12 12:50:59.142000-06:00,2019-11-12 12:00
1573584659162.0,1.6573342,-7.3975740000000005,6.574503,2019-11-12 12:50:59.162000-06:00,2019-11-12 12:00
1573584659182.0,1.6405657999999999,-7.306546000000001,6.730208999999999,2019-11-12 12:50:59.182000-06:00,2019-11-12 12:00
1573584659202.0,1.4848597,-6.635812,6.9410114,2019-11-12 12:50:59.202000-06:00,2019-11-12 12:00
1573584659222.0,1.4656957,-6.4034505,7.118276600000001,2019-11-12 12:50:59.222000-06:00,2019-11-12 12:00
1573584659242.0,1.6405657999999999,-6.8034954,7.2140960000000005,2019-11-12 12:50:59.242000-06:00,2019-11-12 12:00
1573584659263.0,1.6932663000000001,-7.1795855,7.460829700000001,2019-11-12 12:50:59.263000-06:00,2019-11-12 12:00
1573584659281.0,1.5368226,-6.3269753,7.736847999999999,2019-11-12 12:50:59.281000-06:00,2019-11-12 12:00
1573584659283.0,1.506419,-6.3771,7.733915299999999,2019-11-12 12:50:59.283000-06:00,2019-11-12 12:00
1573584659331.0,1.2258476,-2.7780879,8.563702000000001,2019-11-12 12:50:59.331000-06:00,2019-11-12 12:00
1573584659381.0,1.2178725000000001,-1.2647787,8.921808,2019-11-12 12:50:59.381000-06:00,2019-11-12 12:00
1573584659531.0,1.4913938,0.14680465,9.467661999999999,2019-11-12 12:50:59.531000-06:00,2019-11-12 12:00
1573584659581.0,1.5739752,0.14791007,9.635112,2019-11-12 12:50:59.581000-06:00,2019-11-12 12:00
1573584659631.0,1.6663438999999998,0.061872434000000004,9.736977,2019-11-12 12:50:59.631000-06:00,2019-11-12 12:00
1573584659681.0,1.6243362,0.03594271,9.698244,2019-11-12 12:50:59.681000-06:00,2019-11-12 12:00
1573584659731.0,1.4706327,-0.012269482,9.626403,2019-11-12 12:50:59.731000-06:00,2019-11-12 12:00
1573584659781.0,1.3093705,0.10228492,9.359441,2019-11-12 12:50:59.781000-06:00,2019-11-12 12:00
1573584659831.0,1.3077701000000002,-0.1635807,9.352421000000001,2019-11-12 12:50:59.831000-06:00,2019-11-12 12:00
1573584659881.0,1.6128203,-0.24892324,9.815914,2019-11-12 12:50:59.881000-06:00,2019-11-12 12:00
1573584659931.0,1.7997238999999998,0.085835785,9.932731,2019-11-12 12:50:59.931000-06:00,2019-11-12 12:00
1573584659981.0,1.6937686,0.13666925,9.7115755,2019-11-12 12:50:59.981000-06:00,2019-11-12 12:00
1573584660031.0,1.5501423,0.5272661999999999,9.824084,2019-11-12 12:51:00.031000-06:00,2019-11-12 12:00
1573584660081.0,1.6790416000000001,-0.3527665,9.586528999999999,2019-11-12 12:51:00.081000-06:00,2019-11-12 12:00
1573584660131.0,1.7440248,-1.0766273000000002,9.327755999999999,2019-11-12 12:51:00.131000-06:00,2019-11-12 12:00
1573584660181.0,1.7136026999999998,0.079029165,9.738533,2019-11-12 12:51:00.181000-06:00,2019-11-12 12:00
1573584660231.0,1.9298276,0.054211453,9.716967,2019-11-12 12:51:00.231000-06:00,2019-11-12 12:00
1573584660281.0,2.1552365,-0.47366172,9.477707,2019-11-12 12:51:00.281000-06:00,2019-11-12 12:00
1573584660331.0,1.9963051,-1.4416926,9.36931,2019-11-12 12:51:00.331000-06:00,2019-11-12 12:00
1573584660381.0,1.7613130000000001,-1.0911826999999998,9.5922985,2019-11-12 12:51:00.381000-06:00,2019-11-12 12:00
1573584660431.0,1.8317441000000003,-0.9394281999999999,9.718637,2019-11-12 12:51:00.431000-06:00,2019-11-12 12:00
1573584660481.0,2.0089378,-0.97122866,9.834069,2019-11-12 12:51:00.481000-06:00,2019-11-12 12:00
1573584660531.0,2.002602,-0.9011958000000001,9.723562,2019-11-12 12:51:00.531000-06:00,2019-11-12 12:00
1573584660581.0,2.0127330000000003,-0.85045093,9.669795,2019-11-12 12:51:00.581000-06:00,2019-11-12 12:00
1573584660631.0,2.0684774,-0.8095248,9.578411000000001,2019-11-12 12:51:00.631000-06:00,2019-11-12 12:00
1573584660681.0,2.0494244,-0.77412134,9.521228,2019-11-12 12:51:00.681000-06:00,2019-11-12 12:00
1573584660731.0,1.9708748,-0.8042419,9.474983,2019-11-12 12:51:00.731000-06:00,2019-11-12 12:00
1573584660781.0,1.8994351999999999,-0.85454357,9.423110000000001,2019-11-12 12:51:00.781000-06:00,2019-11-12 12:00
1573584660831.0,1.9874378000000001,-0.8533812,9.506038,2019-11-12 12:51:00.831000-06:00,2019-11-12 12:00
1573584660881.0,2.1348302,-0.94034076,9.560166,2019-11-12 12:51:00.881000-06:00,2019-11-12 12:00
1573584660931.0,2.2825975,-0.92315495,9.546187,2019-11-12 12:51:00.931000-06:00,2019-11-12 12:00
1573584660981.0,2.1994592999999996,-0.85073376,9.556274,2019-11-12 12:51:00.981000-06:00,2019-11-12 12:00
1573584661031.0,2.1710992,-0.8595925999999999,9.533389999999999,2019-11-12 12:51:01.031000-06:00,2019-11-12 12:00
1573584661081.0,2.153598,-0.7914722,9.5057125,2019-11-12 12:51:01.081000-06:00,2019-11-12 12:00
1573584661131.0,2.1554706,-0.7860534,9.520315,2019-11-12 12:51:01.131000-06:00,2019-11-12 12:00
1573584661181.0,2.1127594,-0.7491005999999999,9.620581,2019-11-12 12:51:01.181000-06:00,2019-11-12 12:00
1573584661231.0,1.8728692999999998,-0.7895314,9.793647,2019-11-12 12:51:01.231000-06:00,2019-11-12 12:00
1573584661281.0,1.4514593,-0.8046014,10.072303999999999,2019-11-12 12:51:01.281000-06:00,2019-11-12 12:00
1573584661331.0,1.0887737,-0.81471366,10.328025,2019-11-12 12:51:01.331000-06:00,2019-11-12 12:00
1573584661381.0,0.6869241999999999,-1.0717419,10.29475,2019-11-12 12:51:01.381000-06:00,2019-11-12 12:00
1573584661431.0,0.63021934,-1.5285591,10.349777,2019-11-12 12:51:01.431000-06:00,2019-11-12 12:00
1573584661481.0,1.3734031,-0.9969130999999999,10.383509,2019-11-12 12:51:01.481000-06:00,2019-11-12 12:00
1573584661531.0,2.086541,-0.078541815,10.093478,2019-11-12 12:51:01.531000-06:00,2019-11-12 12:00
1573584661581.0,3.1182458,0.35793993,9.709137,2019-11-12 12:51:01.581000-06:00,2019-11-12 12:00
1573584661631.0,3.5632784,0.44607902,9.788063000000001,2019-11-12 12:51:01.631000-06:00,2019-11-12 12:00
1573584661681.0,3.3392943999999996,0.27795485,9.082466,2019-11-12 12:51:01.681000-06:00,2019-11-12 12:00
1573584661731.0,2.5040102,0.3927348,8.570022999999999,2019-11-12 12:51:01.731000-06:00,2019-11-12 12:00
1573584661781.0,1.9762967,0.68995637,8.461322000000001,2019-11-12 12:51:01.781000-06:00,2019-11-12 12:00
1573584661831.0,1.5626959999999999,1.3697371,8.462027,2019-11-12 12:51:01.831000-06:00,2019-11-12 12:00
1573584661881.0,1.2521646999999998,1.9726316000000002,8.608956,2019-11-12 12:51:01.881000-06:00,2019-11-12 12:00
1573584661931.0,1.271452,1.6869531000000002,8.557013000000001,2019-11-12 12:51:01.931000-06:00,2019-11-12 12:00
1573584661981.0,1.059898,1.6209413000000001,9.110022,2019-11-12 12:51:01.981000-06:00,2019-11-12 12:00
1573584662031.0,0.9606143,2.3020926,9.296364,2019-11-12 12:51:02.031000-06:00,2019-11-12 12:00
1573584662082.0,1.7599491999999999,1.3615013,9.491966,2019-11-12 12:51:02.082000-06:00,2019-11-12 12:00
1573584662131.0,1.7022814,1.5480181999999998,10.018995,2019-11-12 12:51:02.131000-06:00,2019-11-12 12:00
1573584662181.0,1.5180339,1.8024255,10.27546,2019-11-12 12:51:02.181000-06:00,2019-11-12 12:00
1573584662231.0,1.2789454,1.7952888999999999,10.159222999999999,2019-11-12 12:51:02.231000-06:00,2019-11-12 12:00
1573584662281.0,1.461436,1.6665827000000002,9.884378,2019-11-12 12:51:02.281000-06:00,2019-11-12 12:00
1573584662331.0,1.5974936000000002,1.5046104,9.597642,2019-11-12 12:51:02.331000-06:00,2019-11-12 12:00
1573584662381.0,1.5103391000000002,1.2390934999999998,9.531818,2019-11-12 12:51:02.381000-06:00,2019-11-12 12:00
1573584662431.0,0.9781354999999999,1.1226832,9.390345,2019-11-12 12:51:02.431000-06:00,2019-11-12 12:00
1573584662481.0,0.9981646000000001,0.8831377,9.210498,2019-11-12 12:51:02.481000-06:00,2019-11-12 12:00
1573584662531.0,0.7464812,0.69297236,9.143721000000001,2019-11-12 12:51:02.531000-06:00,2019-11-12 12:00
1573584662581.0,0.66067916,0.59365636,9.121304499999999,2019-11-12 12:51:02.581000-06:00,2019-11-12 12:00
1573584662631.0,0.744676,0.8034241,9.447396000000001,2019-11-12 12:51:02.631000-06:00,2019-11-12 12:00
1573584662681.0,0.41916925,1.0685346000000002,9.6958275,2019-11-12 12:51:02.681000-06:00,2019-11-12 12:00
1573584662731.0,0.5400599,1.0419886,9.856303,2019-11-12 12:51:02.731000-06:00,2019-11-12 12:00
1573584662781.0,0.9211224,1.8374278999999998,10.608621000000001,2019-11-12 12:51:02.781000-06:00,2019-11-12 12:00
1573584662831.0,0.22190829,2.5496540000000003,10.640597,2019-11-12 12:51:02.831000-06:00,2019-11-12 12:00
1573584662881.0,0.66535795,2.8727915,9.98362,2019-11-12 12:51:02.881000-06:00,2019-11-12 12:00
1573584662931.0,1.1382622,2.6631970000000003,9.423599000000001,2019-11-12 12:51:02.931000-06:00,2019-11-12 12:00
1573584662981.0,1.0522968000000001,2.1932433,8.805006,2019-11-12 12:51:02.981000-06:00,2019-11-12 12:00
1573584663031.0,0.7504231,2.429891,8.631661,2019-11-12 12:51:03.031000-06:00,2019-11-12 12:00
1573584663081.0,0.81931216,2.4644084,9.086573,2019-11-12 12:51:03.081000-06:00,2019-11-12 12:00
1573584663131.0,1.2907214,2.4499931,9.549412,2019-11-12 12:51:03.131000-06:00,2019-11-12 12:00
1573584663181.0,1.2947471000000002,1.8706744,9.88547,2019-11-12 12:51:03.181000-06:00,2019-11-12 12:00
1573584663231.0,1.1617723999999998,1.9532863999999999,10.148647,2019-11-12 12:51:03.231000-06:00,2019-11-12 12:00
1573584663282.0,1.5929065,2.0097642,9.902664,2019-11-12 12:51:03.282000-06:00,2019-11-12 12:00
1573584663331.0,1.6089315,1.4361018,9.688475,2019-11-12 12:51:03.331000-06:00,2019-11-12 12:00
1573584663381.0,1.7375153,1.4496508999999997,9.641435000000001,2019-11-12 12:51:03.381000-06:00,2019-11-12 12:00
1573584663431.0,1.502364,1.2624824,9.259019,2019-11-12 12:51:03.431000-06:00,2019-11-12 12:00
1573584663481.0,1.8129702,1.0061891,9.348127999999999,2019-11-12 12:51:03.481000-06:00,2019-11-12 12:00
1573584663531.0,2.8898337000000005,1.358196,9.276906,2019-11-12 12:51:03.531000-06:00,2019-11-12 12:00
1573584663730.0,2.0406108,1.2357305,9.465846,2019-11-12 12:51:03.730000-06:00,2019-11-12 12:00
1573584663750.0,1.9256276999999997,1.3914366000000002,9.640716000000001,2019-11-12 12:51:03.750000-06:00,2019-11-12 12:00
1573584663770.0,1.9879099999999998,1.5160015,9.650298,2019-11-12 12:51:03.770000-06:00,2019-11-12 12:00
1573584663790.0,2.1603847000000003,1.4058095,9.609574,2019-11-12 12:51:03.790000-06:00,2019-11-12 12:00
1573584663811.0,2.1675709999999997,1.2141712,9.513755,2019-11-12 12:51:03.811000-06:00,2019-11-12 12:00
1573584663831.0,2.1508029,1.1375159,9.422727,2019-11-12 12:51:03.831000-06:00,2019-11-12 12:00
1573584663852.0,2.2154806000000002,0.98420525,9.386795,2019-11-12 12:51:03.852000-06:00,2019-11-12 12:00
1573584663871.0,2.2394352000000004,0.94108665,9.432309,2019-11-12 12:51:03.871000-06:00,2019-11-12 12:00
1573584663892.0,2.2490172000000004,1.1494932,9.583224000000001,2019-11-12 12:51:03.892000-06:00,2019-11-12 12:00
1573584663912.0,2.3041134,1.2932219999999999,9.640716000000001,2019-11-12 12:51:03.912000-06:00,2019-11-12 12:00
1573584663932.0,2.402328,1.2980129999999999,9.63832,2019-11-12 12:51:03.932000-06:00,2019-11-12 12:00
1573584663952.0,2.323277,1.3818548000000002,9.456264,2019-11-12 12:51:03.952000-06:00,2019-11-12 12:00
1573584663972.0,2.122057,1.4656965,9.216716,2019-11-12 12:51:03.972000-06:00,2019-11-12 12:00
1573584663992.0,2.0046785,1.463301,9.113710000000001,2019-11-12 12:51:03.992000-06:00,2019-11-12 12:00
1573584664012.0,1.9136503,1.5663065,9.154433000000001,2019-11-12 12:51:04.012000-06:00,2019-11-12 12:00
1573584664033.0,1.8585543999999998,1.5950521999999998,9.300558,2019-11-12 12:51:04.033000-06:00,2019-11-12 12:00
1573584664052.0,1.8801136000000003,1.5615156000000001,9.422727,2019-11-12 12:51:04.052000-06:00,2019-11-12 12:00
1573584664072.0,1.9088593,1.5064195,9.41075,2019-11-12 12:51:04.072000-06:00,2019-11-12 12:00
1573584664093.0,1.8154359,1.3171767,9.276603,2019-11-12 12:51:04.093000-06:00,2019-11-12 12:00
1573584664113.0,1.6956618000000003,1.242917,9.16162,2019-11-12 12:51:04.113000-06:00,2019-11-12 12:00
1573584664133.0,1.7076392,1.2788491000000002,9.152038000000001,2019-11-12 12:51:04.133000-06:00,2019-11-12 12:00
1573584664153.0,1.7483623,1.3890411,9.18797,2019-11-12 12:51:04.153000-06:00,2019-11-12 12:00
1573584664173.0,1.7459667,1.4441371,9.180784,2019-11-12 12:51:04.173000-06:00,2019-11-12 12:00
1573584664193.0,1.6142155,1.4369507,9.216716,2019-11-12 12:51:04.193000-06:00,2019-11-12 12:00
